COD_ORGAO_ORIGEM,NUM_LEGISLATURA_APRESEN,NUM_LEGISLATURA_LEI,NOM_PARTIDO_POLITICO,DAT_VETO_TOTAL,NOM_UF,DES_TIPO_PROPOSICAO,DES_COMPLETA,COD_TIPO_NORMA_JURIDICA_ORIGEM,SIG_UF,DAT_FIM_LEGISLATURA_LEI,COD_PROPOSICAO_ORIGEM,DES_ATIVO_TIPO_PROPOSICAO,NOM_ORGAO,DES_APELIDO_ORGAO,DATAPRESENTACAOPROPOSICAO,DES_TIPO_AUTOR,COD_SEXO,IND_ATIVO_ORGAO,COD_TIPO_PARLAMENTAR,DES_TIPO_NORMA_JURIDICA,DES_TIPO_SESSAO_LEGISLATIVA_APRESEN,DATTRANSFPROPOSICAOLEI,DAT_FINAL_RECESSO_LEI,AREAS_TEMATICAS_APRESENTACAO,DES_TIPO_SESSAO_LEGISLATIVA_LEI,DAT_INICIAL_RECESSO_APRESEN,ANO_PROPOSICAO,TEX_REGIAO_GEOGRAFICA_AUTOR,DAT_INICIO_LEGISLATURA_LEI,NUM_SESSAO_LEGISLATIVA_APRESEN,DAT_INICIAL_RECESSO_LEI,DAT_FIM_SESSAO_LEGISLATIVA_APRESEN,SIG_NORMA_JURIDICA,DAT_INICIO_SESSAO_LEGISLATIVA_LEI,DES_TIPO_PARLAMENTAR,NOM_PROPOSICAO,DES_ATIVO_ORGAO,COD_PARTIDO_POLITICO,NOM_CIVIL_PARLAMENTAR,SIG_TIPO_PROPOSICAO,COD_TIPO_SESSAO_LEGISLATIVA_APRESEN,DAT_INICIO_SESSAO_LEGISLATIVA_APRESEN,COD_PARLAMENTAR_ORIGEM,DAT_FIM_SESSAO_LEGISLATIVA_LEI,DES_SITUACAO_PROPOSICAO,COD_TIPO_AUTOR_ORIGEM,NUM_SESSAO_LEGISLATIVA_LEI,DAT_FIM_LEGISLATURA_APRESEN,SIG_PARTIDO_POLITICO,IND_ATIVO_TIPO_PROPOSICAO,DAT_INICIO_LEGISLATURA_APRESEN,NUM_PROPOSICAO,COD_TIPO_SESSAO_LEGISLATIVA_LEI,NOM_PARLAMENTAR,DAT_FINAL_RECESSO_APRESEN
-1,55,-1,PARTIDO COMUNISTA DO BRASIL,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,945556,ATIVADO,N/A,N/A,03-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,TRABALHO E EMPREGO,N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 132/2015,N/A,99,JOAO DERLY DE OLIVEIRA NUNES JUNIOR,PL,1,02-02-2015,5310412,,N/A,TipoParlamentar_10000,-1,31-01-2019,PCDOB,1,01-02-2015,132,-1,JOÃO DERLY,
-1,55,-1,PARTIDO DOS TRABALHADORES,,BAHIA,PROJETO DE LEI,PROJETO DE LEI,-1,BA,,946458,ATIVADO,N/A,N/A,10-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,EDUCAÇÃO,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 304/2015,N/A,134,VALMIR CARLOS DA ASSUNÇÃO,PL,1,02-02-2015,5310418,,N/A,TipoParlamentar_10000,-1,31-01-2019,PT,1,01-02-2015,304,-1,VALMIR ASSUNÇÃO,
-1,55,-1,PARTIDO DOS TRABALHADORES,,BAHIA,PROJETO DE LEI,PROJETO DE LEI,-1,BA,,946455,ATIVADO,N/A,N/A,10-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"AGRICULTURA, PECUÁRIA E PESCA",N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 301/2015,N/A,134,VALMIR CARLOS DA ASSUNÇÃO,PL,1,02-02-2015,5310418,,N/A,TipoParlamentar_10000,-1,31-01-2019,PT,1,01-02-2015,301,-1,VALMIR ASSUNÇÃO,
-1,55,-1,PARTIDO HUMANISTA DA SOLIDARIEDADE,,PERNAMBUCO,PROJETO DE LEI,PROJETO DE LEI,-1,PE,,946472,ATIVADO,N/A,N/A,10-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,SAÚDE,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 310/2015,N/A,109,KAIO CESAR DE MOURA MANICOBA NOVAES FERRAZ,PL,1,02-02-2015,5310758,,N/A,TipoParlamentar_10000,-1,31-01-2019,PHS,1,01-02-2015,310,-1,KAIO MANIÇOBA,
-1,55,-1,PARTIDO DOS TRABALHADORES,,BAHIA,PROJETO DE LEI,PROJETO DE LEI,-1,BA,,946423,ATIVADO,N/A,N/A,10-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 288/2015,N/A,134,VALMIR CARLOS DA ASSUNÇÃO,PL,1,02-02-2015,5310418,,N/A,TipoParlamentar_10000,-1,31-01-2019,PT,1,01-02-2015,288,-1,VALMIR ASSUNÇÃO,
-1,55,-1,PARTIDO DOS TRABALHADORES,,BAHIA,PROJETO DE LEI,PROJETO DE LEI,-1,BA,,946457,ATIVADO,N/A,N/A,10-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,POLÍTICA FUNDIÁRIA,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 303/2015,N/A,134,VALMIR CARLOS DA ASSUNÇÃO,PL,1,02-02-2015,5310418,,N/A,TipoParlamentar_10000,-1,31-01-2019,PT,1,01-02-2015,303,-1,VALMIR ASSUNÇÃO,
-1,55,-1,PARTIDO DEMOCRÁTICO TRABALHISTA,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,946463,ATIVADO,N/A,N/A,10-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"RECURSOS HÍDRICOS, MINERAIS E POLÍTICA ENERGÉTICA",N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 308/2015,N/A,104,DARCI POMPEO DE MATTOS,PL,1,02-02-2015,5310627,,N/A,TipoParlamentar_10000,-1,31-01-2019,PDT,1,01-02-2015,308,-1,POMPEO DE MATTOS,
-1,55,-1,PARTIDO REPUBLICANO DA ORDEM SOCIAL,,RIO DE JANEIRO,PROPOSTA DE EMENDA À CONSTITUIÇÃO,"PROPOSTA DE EMENDA À CONSTITUIÇÃO (ART. 60 CF C/C ART. 201 A 203, RICD)",-1,RJ,,946574,ATIVADO,N/A,N/A,11-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"ORGANIZAÇÃO POLÍTICA, PARTIDÁRIA E ELEITORAL",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PEC 3/2015,N/A,222,MIRO TEIXEIRA,PEC,1,02-02-2015,5310684,,N/A,TipoParlamentar_10000,-1,31-01-2019,PROS,1,01-02-2015,3,-1,MIRO TEIXEIRA,
-1,55,-1,PARTIDO COMUNISTA DO BRASIL,,MINAS GERAIS,PROJETO DE LEI,PROJETO DE LEI,-1,MG,,946593,ATIVADO,N/A,N/A,11-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITOS HUMANOS, MINORIAS E CIDADANIA",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 335/2015,N/A,99,WADSON NATHANIEL RIBEIRO,PL,1,02-02-2015,5310810,,N/A,TipoParlamentar_10000,-1,31-01-2019,PCDOB,1,01-02-2015,335,-1,WADSON RIBEIRO,
-1,55,-1,PARTIDO DOS TRABALHADORES,,BAHIA,PROJETO DE LEI,PROJETO DE LEI,-1,BA,,946570,ATIVADO,N/A,N/A,11-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"POLÍTICA FUNDIÁRIA,TRIBUTAÇÃO",N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 328/2015,N/A,134,VALMIR CARLOS DA ASSUNÇÃO,PL,1,02-02-2015,5310418,,N/A,TipoParlamentar_10000,-1,31-01-2019,PT,1,01-02-2015,328,-1,VALMIR ASSUNÇÃO,
-1,55,-1,PARTIDO REPUBLICANO BRASILEIRO,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,955555,ATIVADO,N/A,N/A,03-03-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,VIAÇÃO E TRANSPORTES,N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 534/2015,N/A,199,ANTONIO CARLOS GOMES DA SILVA,PL,1,02-02-2015,5310302,,N/A,TipoParlamentar_10000,-1,31-01-2019,PRB,1,01-02-2015,534,-1,CARLOS GOMES,
-1,55,-1,PARTIDO SOCIAL DEMOCRÁTICO,,RIO DE JANEIRO,PROJETO DE LEI,PROJETO DE LEI,-1,RJ,,961528,ATIVADO,N/A,N/A,04-03-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"ADMINISTRAÇÃO PÚBLICA,RECURSOS HÍDRICOS, MINERAIS E POLÍTICA ENERGÉTICA",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 555/2015,N/A,127,FELIPE LEONE BORNIER DE OLIVEIRA,PL,1,02-02-2015,5310600,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSD,1,01-02-2015,555,-1,FELIPE BORNIER,
-1,55,-1,PARTIDO SOCIAL DEMOCRÁTICO,,PARAÍBA,PROJETO DE LEI,PROJETO DE LEI,-1,PB,,946597,ATIVADO,N/A,N/A,11-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,COMUNICAÇÕES,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 339/2015,N/A,127,RÔMULO JOSÉ DE GOUVEIA,PL,1,02-02-2015,5310776,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSD,1,01-02-2015,339,-1,RÔMULO GOUVEIA,
-1,55,-1,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,,SÃO PAULO,PROJETO DE LEI,PROJETO DE LEI,-1,SP,,946768,ATIVADO,N/A,N/A,12-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"ADMINISTRAÇÃO PÚBLICA,DIREITO CIVIL E PROCESSUAL CIVIL",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 381/2015,N/A,128,ANTONIO CARLOS DE MENDES THAME,PL,1,02-02-2015,5310802,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSDB,1,01-02-2015,381,-1,ANTONIO CARLOS MENDES THAME,
-1,55,-1,PARTIDO DEMOCRÁTICO TRABALHISTA,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,944337,ATIVADO,N/A,N/A,02-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"EDUCAÇÃO,MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL",N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 53/2015,N/A,104,DARCI POMPEO DE MATTOS,PL,1,02-02-2015,5310627,,N/A,TipoParlamentar_10000,-1,31-01-2019,PDT,1,01-02-2015,53,-1,POMPEO DE MATTOS,
-1,55,-1,SOLIDARIEDADE,,GOIÁS,PROJETO DE LEI,PROJETO DE LEI,-1,GO,,944254,ATIVADO,N/A,N/A,02-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,SEGURANÇA PÚBLICA,N/A,,2015,CENTRO-OESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 12/2015,N/A,224,LUCAS DE CASTRO SANTOS,PL,1,02-02-2015,5310727,,N/A,TipoParlamentar_10000,-1,31-01-2019,SD,1,01-02-2015,12,-1,LUCAS VERGILIO,
-1,55,-1,PARTIDO COMUNISTA DO BRASIL,,BAHIA,PROJETO DE LEI,PROJETO DE LEI,-1,BA,,947823,ATIVADO,N/A,N/A,24-02-2015,DEPUTADO,F,-1,10000,N/A,Ordinária,,,MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 432/2015,N/A,99,ALICE MAZZUCO PORTUGAL,PL,1,02-02-2015,5310470,,N/A,TipoParlamentar_10000,-1,31-01-2019,PCDOB,1,01-02-2015,432,-1,ALICE PORTUGAL,
-1,55,-1,PARTIDO DOS TRABALHADORES,,SERGIPE,PROJETO DE LEI,PROJETO DE LEI,-1,SE,,947883,ATIVADO,N/A,N/A,25-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITOS HUMANOS, MINORIAS E CIDADANIA",N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 444/2015,N/A,134,JOAO SOMARIVA DANIEL,PL,1,02-02-2015,5310751,,N/A,TipoParlamentar_10000,-1,31-01-2019,PT,1,01-02-2015,444,-1,JOÃO DANIEL,
-1,55,-1,PARTIDO DEMOCRÁTICO TRABALHISTA,,ESPÍRITO SANTO,PROJETO DE LEI,PROJETO DE LEI,-1,ES,,944313,ATIVADO,N/A,N/A,02-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"ORGANIZAÇÃO POLÍTICA, PARTIDÁRIA E ELEITORAL",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 47/2015,N/A,104,ANTONIO SERGIO ALVES VIDIGAL,PL,1,02-02-2015,5310682,,N/A,TipoParlamentar_10000,-1,31-01-2019,PDT,1,01-02-2015,47,-1,SERGIO VIDIGAL,
275,55,-1,N/A,,N/A,PROJETO DE LEI,PROJETO DE LEI,-1,N/A,,949321,ATIVADO,TRIBUNAL SUPERIOR DO TRABALHO,TRIBUNAL SUPERIOR DO TRABALHO,27-02-2015,ÓRGÃO DO PODER JUDICIÁRIO,N/A,1,-1,N/A,Ordinária,,,ADMINISTRAÇÃO PÚBLICA,N/A,,2015,N/A,,1,,22-12-2015,N/A,,N/A,PL 514/2015,ATIVO,-1,N/A,PL,1,02-02-2015,-1,,N/A,TipoOrgao_50000,-1,31-01-2019,N/A,1,01-02-2015,514,-1,N/A,
2002,55,-1,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE CONCESSÃO, RENOVAÇÃO E PERMISSÃO DE RADIO/TV","CONCESSÃO/RENOVAÇÃO DE RADIO/TV (ART. 49, XII C/C 223 DA CF)",-1,N/A,,1280241,ATIVADO,"COMISSÃO DE CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA",21-05-2015,COMISSÃO PERMANENTE,N/A,1,-1,N/A,Ordinária,,,COMUNICAÇÕES,N/A,,2015,N/A,,1,,22-12-2015,N/A,,N/A,PDC 97/2015,ATIVO,-1,N/A,PDC,1,02-02-2015,-1,,N/A,TipoOrgao_2,-1,31-01-2019,N/A,1,01-02-2015,97,-1,N/A,
5973,55,-1,N/A,,N/A,"PROJETO DE DECRETO LEGISLATIVO DE ACORDOS, TRATADOS OU ATOS INTERNACIONAIS","ACORDOS, TRATADOS OU ATOS INTERNACIONAIS (ART. 49, I DA CF)",-1,N/A,,1198252,ATIVADO,REPRESENTAÇÃO BRASILEIRA NO PARLAMENTO DO MERCOSUL.,REPRESENTAÇÃO BRASILEIRA NO PARLAMENTO DO MERCOSUL,07-04-2015,COMISSÃO MISTA PERMANENTE,N/A,1,-1,N/A,Ordinária,,,"ARTE E CULTURA,RELAÇÕES INTERNACIONAIS",N/A,,2015,N/A,,1,,22-12-2015,N/A,,N/A,PDC 31/2015,ATIVO,-1,N/A,PDC,1,02-02-2015,-1,,N/A,TipoOrgao_6,-1,31-01-2019,N/A,1,01-02-2015,31,-1,N/A,
78,55,-1,N/A,,N/A,PROJETO DE DECRETO LEGISLATIVO DE PROGRAMAÇÃO MONETÁRIA,PROGRAMAÇÃO MONETÁRIA (LEI Nº 9.069/95),-1,N/A,,1537390,ATIVADO,SENADO FEDERAL,SENADO FEDERAL,26-06-2015,ÓRGÃO DO PODER LEGISLATIVO,N/A,1,-1,N/A,Ordinária,,,FINANÇAS PÚBLICAS E ORÇAMENTO,N/A,,2015,N/A,,1,,22-12-2015,N/A,,N/A,PDC 132/2015,ATIVO,-1,N/A,PDC,1,02-02-2015,-1,,N/A,TipoOrgao_40000,-1,31-01-2019,N/A,1,01-02-2015,132,-1,N/A,
78,55,-1,N/A,,N/A,PROJETO DE LEI,PROJETO DE LEI,-1,N/A,,1555321,ATIVADO,SENADO FEDERAL,SENADO FEDERAL,08-07-2015,ÓRGÃO DO PODER LEGISLATIVO,N/A,1,-1,N/A,Ordinária,,,SISTEMA FINANCEIRO,N/A,,2015,N/A,,1,,22-12-2015,N/A,,N/A,PL 2285/2015,ATIVO,-1,N/A,PL,1,02-02-2015,-1,,N/A,TipoOrgao_40000,-1,31-01-2019,N/A,1,01-02-2015,2285,-1,N/A,
277,55,-1,N/A,,N/A,PROJETO DE LEI,PROJETO DE LEI,-1,N/A,,1301241,ATIVADO,TRIBUNAL SUPERIOR ELEITORAL,TRIBUNAL SUPERIOR ELEITORAL,29-05-2015,ÓRGÃO DO PODER JUDICIÁRIO,N/A,1,-1,N/A,Ordinária,,,ADMINISTRAÇÃO PÚBLICA,N/A,,2015,N/A,,1,,22-12-2015,N/A,,N/A,PL 1761/2015,ATIVO,-1,N/A,PL,1,02-02-2015,-1,,N/A,TipoOrgao_50000,-1,31-01-2019,N/A,1,01-02-2015,1761,-1,N/A,
-1,55,-1,PARTIDO SOCIAL CRISTÃO,,SERGIPE,PROJETO DE LEI,PROJETO DE LEI,-1,SE,,949035,ATIVADO,N/A,N/A,25-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,TRABALHO E EMPREGO,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 459/2015,N/A,126,ANDRÉ LUIS DANTAS FERREIRA,PL,1,02-02-2015,5310799,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSC,1,01-02-2015,459,-1,ANDRE MOURA,
-1,55,-1,PARTIDO DEMOCRÁTICO TRABALHISTA,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,944352,ATIVADO,N/A,N/A,02-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,SAÚDE,N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 68/2015,N/A,104,DARCI POMPEO DE MATTOS,PL,1,02-02-2015,5310627,,N/A,TipoParlamentar_10000,-1,31-01-2019,PDT,1,01-02-2015,68,-1,POMPEO DE MATTOS,
-1,55,-1,PARTIDO VERDE,,SÃO PAULO,PROJETO DE LEI,PROJETO DE LEI,-1,SP,,949116,ATIVADO,N/A,N/A,25-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,SEGURANÇA PÚBLICA,N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 475/2015,N/A,140,WILLIAM BOSS WOO,PL,1,02-02-2015,5310825,,N/A,TipoParlamentar_10000,-1,31-01-2019,PV,1,01-02-2015,475,-1,WILLIAM WOO,
-1,55,-1,PARTIDO SOCIAL DEMOCRÁTICO,,PARAÍBA,PROJETO DE LEI,PROJETO DE LEI,-1,PB,,948984,ATIVADO,N/A,N/A,25-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"DIREITOS HUMANOS, MINORIAS E CIDADANIA,SAÚDE",N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 454/2015,N/A,127,RÔMULO JOSÉ DE GOUVEIA,PL,1,02-02-2015,5310776,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSD,1,01-02-2015,454,-1,RÔMULO GOUVEIA,
-1,55,-1,PARTIDO HUMANISTA DA SOLIDARIEDADE,,CEARÁ,PROJETO DE LEI,PROJETO DE LEI,-1,CE,,945476,ATIVADO,N/A,N/A,02-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,DIREITO E DEFESA DO CONSUMIDOR,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 91/2015,N/A,109,JOSE ADAIL CARNEIRO SILVA,PL,1,02-02-2015,5310601,,N/A,TipoParlamentar_10000,-1,31-01-2019,PHS,1,01-02-2015,91,-1,ADAIL CARNEIRO,
-1,55,-1,PARTIDO DEMOCRÁTICO TRABALHISTA,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,944734,ATIVADO,N/A,N/A,02-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,DESENVOLVIMENTO URBANO E TRÂNSITO,N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 72/2015,N/A,104,DARCI POMPEO DE MATTOS,PL,1,02-02-2015,5310627,,N/A,TipoParlamentar_10000,-1,31-01-2019,PDT,1,01-02-2015,72,-1,POMPEO DE MATTOS,
-1,55,-1,PARTIDO DEMOCRÁTICO TRABALHISTA,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,944742,ATIVADO,N/A,N/A,02-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,DIREITO PENAL E PROCESSUAL PENAL,N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 80/2015,N/A,104,DARCI POMPEO DE MATTOS,PL,1,02-02-2015,5310627,,N/A,TipoParlamentar_10000,-1,31-01-2019,PDT,1,01-02-2015,80,-1,POMPEO DE MATTOS,
-1,55,-1,PARTIDO DEMOCRÁTICO TRABALHISTA,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,944736,ATIVADO,N/A,N/A,02-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,SAÚDE,N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 74/2015,N/A,104,DARCI POMPEO DE MATTOS,PL,1,02-02-2015,5310627,,N/A,TipoParlamentar_10000,-1,31-01-2019,PDT,1,01-02-2015,74,-1,POMPEO DE MATTOS,
-1,55,-1,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,945495,ATIVADO,N/A,N/A,03-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,TRIBUTAÇÃO,N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 106/2015,N/A,111,ALCEU MOREIRA DA SILVA,PL,1,02-02-2015,5310689,,N/A,TipoParlamentar_10000,-1,31-01-2019,PMDB,1,01-02-2015,106,-1,ALCEU MOREIRA,
-1,55,-1,PARTIDO SOCIAL DEMOCRÁTICO,,PERNAMBUCO,PROJETO DE LEI,PROJETO DE LEI,-1,PE,,946078,ATIVADO,N/A,N/A,05-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,ADMINISTRAÇÃO PÚBLICA,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 223/2015,N/A,127,ANDRÉ CARLOS ALVES DE PAULA FILHO,PL,1,02-02-2015,5310461,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSD,1,01-02-2015,223,-1,ANDRÉ DE PAULA,
-1,55,-1,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,,RIO GRANDE DO SUL,PROJETO DE LEI,PROJETO DE LEI,-1,RS,,945766,ATIVADO,N/A,N/A,04-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,DIREITO PENAL E PROCESSUAL PENAL,N/A,,2015,SUL,,1,,22-12-2015,N/A,,DEPUTADO,PL 172/2015,N/A,111,ALCEU MOREIRA DA SILVA,PL,1,02-02-2015,5310689,,N/A,TipoParlamentar_10000,-1,31-01-2019,PMDB,1,01-02-2015,172,-1,ALCEU MOREIRA,
-1,55,-1,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,,SÃO PAULO,PROJETO DE LEI,PROJETO DE LEI,-1,SP,,946046,ATIVADO,N/A,N/A,05-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,"INDÚSTRIA, COMÉRCIO E ABASTECIMENTO",N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 218/2015,N/A,128,ANTONIO CARLOS DE MENDES THAME,PL,1,02-02-2015,5310802,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSDB,1,01-02-2015,218,-1,ANTONIO CARLOS MENDES THAME,
-1,55,-1,PARTIDO SOCIAL DEMOCRÁTICO,,SÃO PAULO,PROJETO DE LEI,PROJETO DE LEI,-1,SP,,945951,ATIVADO,N/A,N/A,04-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,SAÚDE,N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 208/2015,N/A,127,ANTONIO GOULART DOS REIS,PL,1,02-02-2015,5310382,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSD,1,01-02-2015,208,-1,GOULART,
-1,55,-1,PARTIDO DOS TRABALHADORES,,SÃO PAULO,PROJETO DE LEI,PROJETO DE LEI,-1,SP,,946011,ATIVADO,N/A,N/A,05-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,HOMENAGENS E DATAS COMEMORATIVAS,N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 214/2015,N/A,134,VICENTE PAULO DA SILVA,PL,1,02-02-2015,5310496,,N/A,TipoParlamentar_10000,-1,31-01-2019,PT,1,01-02-2015,214,-1,VICENTINHO,
-1,55,-1,PARTIDO REPUBLICANO DA ORDEM SOCIAL,,CEARÁ,PROJETO DE RESOLUÇÃO,PROJETO DE RESOLUÇÃO,-1,CE,,947772,ATIVADO,N/A,N/A,24-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,PROCESSO LEGISLATIVO,N/A,,2015,NORDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PRC 9/2015,N/A,222,DOMINGOS GOMES DE AGUIAR NETO,PRC,1,02-02-2015,5310652,,N/A,TipoParlamentar_10000,-1,31-01-2019,PROS,1,01-02-2015,9,-1,DOMINGOS NETO,
-1,55,-1,PARTIDO SOCIALISMO E LIBERDADE,,RIO DE JANEIRO,PROJETO DE LEI,PROJETO DE LEI,-1,RJ,,955520,ATIVADO,N/A,N/A,03-03-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,DIREITO PENAL E PROCESSUAL PENAL,N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 529/2015,N/A,197,BENEVENUTO DACIOLO FONSECA DOS SANTOS,PL,1,02-02-2015,5310757,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSOL,1,01-02-2015,529,-1,CABO DACIOLO,
-1,55,-1,PARTIDO SOCIAL DEMOCRÁTICO,,RIO DE JANEIRO,PROJETO DE LEI,PROJETO DE LEI,-1,RJ,,946629,ATIVADO,N/A,N/A,11-02-2015,DEPUTADO,M,-1,10000,N/A,Ordinária,,,EDUCAÇÃO,N/A,,2015,SUDESTE,,1,,22-12-2015,N/A,,DEPUTADO,PL 351/2015,N/A,127,FELIPE LEONE BORNIER DE OLIVEIRA,PL,1,02-02-2015,5310600,,N/A,TipoParlamentar_10000,-1,31-01-2019,PSD,1,01-02-2015,351,-1,FELIPE BORNIER,
